P2phx.com (恒信易贷),China,Guangzhou,Financial tech,consumer-lending,"Lending, loans, and credit",P2phx.com is a car collateral P2P lending platform.,"[('Website', 'http://www.p2phx.com'), ('iOS App', 'https://itunes.apple.com/us/app/id952986213'), ('Wechat', 'p2phengxin'), ('Weibo', 'http://weibo.com/hengxinyidai'), ('ITjuzi', 'https://www.itjuzi.com/company/30444')]",51 to 200,2013-10-01,Series B,0,2018-07-12
Edaili (e代理),China,Shanghai,Financial tech,investments,Investment tools and platforms,Edaili is an internet finance company specializing in overseas asset allocation and an industrial internet company dedicated to improving the efficiency of the industry.,"[('Website', 'http://www.edaili.com'), ('ITjuzi', 'http://itjuzi.com/company/27666'), ('LinkedIn', 'https://www.linkedin.com/company/e%E4%BB%A3%E7%90%86')]",51 to 200,2015-09-18,Series A,0,2017-06-26
Bambu,Singapore,Singapore,Financial tech,investments,Investment tools and platforms,"Bambu is a Singapore-based B2B robo advisor that offers all companies, not just financial ones, the ability to integrate and benefit from the shift in digital wealth.","[('CrunchBase', 'https://www.crunchbase.com/organization/bambu-life'), ('Facebook', 'https://www.facebook.com/bambu.life.asia'), ('LinkedIn', 'https://www.linkedin.com/company/bambu-life'), ('Website', 'http://www.bambu.life')]",11 to 50,2016-02-01,Series A,3000000,2018-07-12
JD Finance (京东金融),China,Beijing,Financial tech,consumer-lending,"Lending, loans, and credit",JD Finance is a one-stop online investment and financing platform created by JD Financial Group.,"[('Weibo', 'http://weibo.com/u/5057784708'), ('ITjuzi', 'http://www.itjuzi.com/company/27142'), ('iOS App', 'https://itunes.apple.com/cn/app/jing-dong-jin-rong/id895682747'), ('Website', 'http://jr.jd.com'), ('LinkedIn', 'https://www.linkedin.com/company/9455134'), ('Wechat', 'jdfinance')]",10000+,2013-10-18,Late Stage,1010000000,2016-01-16
Aspire,Singapore,None,Financial tech,consumer-lending,"Lending, loans, and credit","Reinventing banking for small businesses. 

Lending platform for small businesses in South East Asia.

Y-Combinator Backed Company","[('LinkedIn', 'https://www.linkedin.com/company/aspirecapital'), ('Website', 'http://www.aspire-cap.com'), ('Facebook', 'http://www.facebook.com/AspireSingapore'), ('AngelList', 'http://angel.co/aspire-cap')]",11 to 50,,Seed,9000000,2018-07-11
Abacus (安博克斯),China,Wuxi,Financial tech,financial-administration,Financial accounting and admin,Abacus (安博克斯) is a financial solution provider that focus on providing a package of financial solutions providers for small and medium-sized enterprises in the initial and growth stages.,"[('Website', 'http://www.abacus.cn'), ('Wechat', 'gh_9b28bdcf9840'), ('ITjuzi', 'https://www.itjuzi.com/company/33094883')]",11 to 50,2017-12-01,Series A,0,2018-07-11
 XTransfer,China,Shanghai,Financial tech,mobile-payments,Payments and remittance,"XTransfer is a cross-border financial technology company dedicated to serving foreign B2B customers. The XTransfer team is on a mission to ""Make SME financial services simple and accessible"", working diligently with global financial institutions to expand the boundaries of cross-border financial technology.","[('Wechat', 'XTransfer'), ('Website', 'http://www.xtransfer.cn'), ('ITjuzi', 'https://www.itjuzi.com/company/32721226'), ('Weibo', 'https://weibo.com/u/6311880781')]",11 to 50,2017-05-01,Seed,5000000,2018-07-11
Xinyongbao (信用宝),China,Beijing,Financial tech,consumer-lending,"Lending, loans, and credit",Xinyongbao (信用宝) is China's leading personal financial credit management platform.,"[('Wechat', 'xyb-100'), ('Weibo', 'https://weibo.com/xyb100'), ('ITjuzi', 'https://www.itjuzi.com/company/4278'), ('Website', 'https://www.xyb100.com')]",51 to 200,2013-01-01,Series B,29400000,2018-07-11
Lancaijinfu (懒财金服),China,Beijing,Financial tech,consumer-lending,"Lending, loans, and credit",Lancaijinfu (懒财金服) is an online loan platform.,"[('Weibo', 'https://weibo.com/lancaiwang'), ('Website', 'http://www.lancai.cn'), ('Android App', 'https://www.lancai.cn/app_download.html'), ('Wechat', 'lancai_licai'), ('ITjuzi', 'https://www.itjuzi.com/company/11190')]",51 to 200,2013-11-01,Series C,73500000,2018-07-11
Manqian Technology (慢钱科技),China,Shenzhen,Financial tech,financial-administration,Financial accounting and admin,Manqian Technology (慢钱科技) is an internet financial advisor consulting service platform.,"[('ITjuzi', 'https://www.itjuzi.com/company/64949'), ('Weibo', 'https://weibo.com/manqianwang?is_all=1'), ('Website', 'https://www.manqian.cn'), ('Wechat', 'manqiancaifu')]",11 to 50,2013-09-17,Series B,18000000,2018-07-11
Tiger Brokers (老虎证券),China,Beijing,Financial tech,investments,Investment tools and platforms,Tiger Brokers committed to providing users with a global investment experience.,"[('Wechat', 'LAOHUZQ'), ('ITjuzi', 'http://itjuzi.com/company/23251'), ('Website', 'https://www.itiger.com'), ('Weibo', 'http://weibo.com/u/5339197848')]",51 to 200,2014-06-01,Series B,14500000,2017-03-22
58Jinrong (58金融),China,Beijing,Financial tech,financial-administration,Financial accounting and admin,58Jinrong (58金融) is the integrated internet financial service provider.,"[('Wechat', 'jinrong_58'), ('Weibo', 'http://weibo.com/58jinrong'), ('ITjuzi', 'https://www.itjuzi.com/company/33088075'), ('Website', 'https://jinrong.58.com')]",201 to 500,2015-05-01,Series A,58800000,2018-07-10
Coinsuper (币成),Hong Kong,Hong Kong,Financial tech,financial-exchanges,Financial exchanges,Coinsuper (币成) is a cryptocurrency exchange that provides professional digital asset trading and customized services for professionals and individuals.,"[('Facebook', 'http://www.facebook.com/Coinsuper-2022907647988954'), ('Weibo', 'http://weibo.com/6400803465/profile'), ('Wechat', 'Coinsuper-CN'), ('Android App', 'http://play.google.com/store/apps/details?id=com.coinsuper.app'), ('ITjuzi', 'http://www.itjuzi.com/company/33013756'), ('Twitter', 'http://twitter.com/Coinsuper_OFCL'), ('Website', 'http://www.coinsuper.com'), ('iOS App', 'http://itunes.apple.com/app/id1346980481'), ('LinkedIn', 'http://www.linkedin.com/company/coinsuper')]",11 to 50,2018-01-01,Series A,0,2018-07-10
IndiaLends,India,New Delhi,Financial tech,consumer-lending,"Lending, loans, and credit",IndiaLends is a digital lending marketplace connecting borrowers and lenders to facilitate an instant loan transaction.,"[('CrunchBase', 'https://www.crunchbase.com/organization/indialends'), ('Facebook', 'https://www.facebook.com/IndiaLends'), ('Website', 'https://indialends.com'), ('Twitter', 'https://twitter.com/indialends'), ('AngelList', 'https://angel.co/indialends'), ('LinkedIn', 'https://www.linkedin.com/company/indialends')]",51 to 200,2015-03-05,Seed,0,2015-07-07
Mars Rabbit (火星兔子),China,Beijing,Financial tech,mobile-payments,Payments and remittance,Mars Rabbit (火星兔子) is an app that allows you to scan retail goods with your camera and pay for them online automatically.,"[('Weibo', 'http://weibo.com/u/6014071280'), ('Wechat', 'huoxingtuzi000'), ('ITjuzi', 'http://www.itjuzi.com/company/50670'), ('Website', 'https://www.marsooo.com'), ('iOS App', 'http://itunes.apple.com/us/app/火星兔子/id1087849909'), ('Android App', 'http://www.pc6.com/az/262237.html')]",51 to 200,2016-01-01,Seed,2110000,2017-02-02
LightCash (闪灵支付),China,None,Financial tech,mobile-payments,Payments and remittance,LightCash (闪灵支付) is a unified blockchain payment platform.,"[('ITjuzi', 'https://www.itjuzi.com/company/33081154')]",0,2018-01-01,Strategic investment,0,2018-07-09
Miniwangdai (迷你贷),China,Shenzhen,Financial tech,consumer-lending,"Lending, loans, and credit","Miniwangdai (迷你贷) is a ""P2P online loan investment.""","[('Wechat', 'minidaiwx'), ('Weibo', 'https://weibo.com/u/6082350135'), ('ITjuzi', 'https://www.itjuzi.com/company/23071168'), ('Website', 'https://www.miniwangdai.com')]",201 to 500,2013-10-01,Series B,17400000,2018-07-09
Bithank,China,None,Financial tech,investments,Investment tools and platforms,"Bithank platform provides investors with services such as trading, depository, investment, value-added, wealth management, and lending, so that all digital assets can be safely and sustainably profitable on the platform.","[('ITjuzi', 'https://www.itjuzi.com/company/33087869'), ('Website', 'https://www.bithank.com')]",0,2018-01-01,Seed,0,2018-07-09
Groww,India,Bangalore,Financial tech,investments,Investment tools and platforms,Groww is an investing platform where users can find the best mutual funds to invest in and can invest their money without any hassles.,"[('AngelList', 'https://angel.co/groww-1'), ('Facebook', 'https://www.facebook.com/growwapp'), ('Blog', 'https://groww.in/blog'), ('CrunchBase', 'https://www.crunchbase.com/organization/groww'), ('Google+', 'https://plus.google.com/+GrowwIn'), ('Twitter', 'https://twitter.com/_groww'), ('Android App', 'https://play.google.com/store/apps/details?id=com.nextbillion.groww'), ('Website', 'https://groww.in'), ('LinkedIn', 'https://www.linkedin.com/company/groww.in')]",11 to 50,2017-01-01,Seed,0,2018-02-03
The Blockchainer,China,Shanghai,Financial tech,investments,Investment tools and platforms,The Blockchainer is a blockchain service provider which has a wide connection of talents and experts in the industry in blockchain investment.,"[('LinkedIn', 'https://www.linkedin.com/company/the-blockchainer'), ('ITjuzi', 'https://www.itjuzi.com/company/33079656'), ('Website', 'http://www.blockchainer.vip')]",51 to 200,2015-01-01,Strategic investment,0,2018-07-08
Electronic Money Clip (汇款宝),China,Beijing,Financial tech,mobile-payments,Payments and remittance,Electronic Money Clip (汇款宝) is a financial service company that focuses on cross-border remittance and mobile financial services.,"[('Website', 'http://www.e-moneyclip.com'), ('ITjuzi', 'https://www.itjuzi.com/company/33079081')]",11 to 50,2012-07-01,Seed,300000,2018-07-07
iYunbao (i云保),China,Shanghai,Financial tech,insurance-tech-insurtech,Insurance tech,"iYunbao (i云保) is an insurance product promotion platform where insurance agents spread the product to the user through the QR code. The platform analyzes the marketing data in real time, saves the online work, and is committed to providing users with convenient and efficient services.","[('Website', 'https://www.iyunbao.com'), ('ITjuzi', 'https://www.itjuzi.com/company/31013407')]",11 to 50,2015-08-01,Early Stage,0,2018-07-06
Akseleran,Indonesia,Jakarta,Financial tech,consumer-lending,"Lending, loans, and credit",Akseleran is a peer-to-peer lending platform where people with excess funds can grant loans for SMEs.,"[('Facebook', 'https://www.facebook.com/akseleran'), ('Twitter', 'https://twitter.com/Akseleran'), ('LinkedIn', 'https://www.linkedin.com/company-beta/13243706'), ('Website', 'http://www.akseleran.com'), ('Blog', 'http://blog.akseleran.com')]",11 to 50,2016-05-01,Seed,0,2017-02-01
Huifenqi (会分期),China,None,Financial tech,mobile-payments,Payments and remittance,Huifenqi is a rental payment plan website that will advance the full rent to landlords and let tenants pay it back monthly.,"[('ITjuzi', 'http://itjuzi.com/company/24303'), ('Wechat', 'huifenqi365'), ('Website', 'http://www.huifenqi.com'), ('Weibo', 'http://weibo.com/huizhaofang')]",51 to 200,2015-01-01,Series B,0,2016-06-13
Zhidian (Pivot),China,None,Financial tech,cryptocurrency,Cryptocurrency,Zhidian (Pivot) is a blockchain information portal that aims to help crypto investors share information and track down interesting prospects.,[],2 to 10,,Seed,0,2018-07-06
Yinchengku (银承库),China,Beijing,Financial tech,mobile-payments,Payments and remittance,"Yinchengku (银承库) is a corporate financial services internet platform that provides bill payment, cash payment, credit payment, and other services for B2B platforms and SMEs.","[('Website', 'http://www.yinchengku.com')]",0,2014-06-01,Series B,0,2015-06-01
AsiaCollect,Singapore,Singapore,Financial tech,consumer-lending,"Lending, loans, and credit",AsiaCollect is a startup that brings the digital-age advanced technology-based efficiency to consumer credit management services into the Asian marketplace.,"[('LinkedIn', 'https://www.linkedin.com/company/13239128'), ('Website', 'http://www.asia-collect.com'), ('CrunchBase', 'https://www.crunchbase.com/organization/asiacollect')]",51 to 200,2015-01-01,Seed,0,
BitCV (BitCapitalVendor),Singapore,Singapore,Financial tech,investments,Investment tools and platforms,BitCV (BitCapitalVendor) is an app-based digital asset management service engine that uses blockchain and existing technology to serve the field.,"[('CrunchBase', 'https://www.crunchbase.com/organization/bitcv'), ('Website', 'http://www.bitcv.one'), ('Facebook', 'https://www.facebook.com/BitCapitalVendor')]",2 to 10,2018-01-01,Seed,0,2018-07-05
Dobi Trade (多比交易平台),China,None,Financial tech,investments,Investment tools and platforms,Dobi is a bitcoin and ethereum asset trading platform.,"[('Website', 'https://www.dobitrade.com')]",0,,Strategic investment,10000000,2018-07-05
Knowledge Lab,Japan,Osaka,Financial tech,financial-administration,Financial accounting and admin,Knowledge Lab is a company that supports accounting and labor using the cloud to improve productivity for all small businesses and SMEs.,"[('Website', 'https://knowledgelabo.com')]",11 to 50,2013-01-01,Series A,1811000,2018-07-05
LoanTap,India,Pune,Financial tech,consumer-lending,"Lending, loans, and credit",LoanTap is an online platform committed to deliver flexible loan products to salaried professionals.,"[('Twitter', 'https://twitter.com/loantapin'), ('CrunchBase', 'https://www.crunchbase.com/organization/loantap'), ('Website', 'https://loantap.in'), ('Facebook', 'https://www.facebook.com/LoanTap.in'), ('LinkedIn', 'https://www.linkedin.com/company/loantap-financial-technologies'), ('Blog', 'https://loantap.in/blogs'), ('Google+', 'https://plus.google.com/103031152423104446294')]",11 to 50,2016-01-01,Series B,4000000,2017-06-27
ChaiNext (指数),China,None,Financial tech,investments,Investment tools and platforms,"ChaiNext is a blockchain, market index, and investment analysis tool provider committed to building the MSCI of blockchain and token market.","[('Website', 'https://chainext.io'), ('ITjuzi', 'https://www.itjuzi.com/company/33061807'), ('Twitter', 'https://mobile.twitter.com/ChaiNext_')]",0,2018-03-01,Seed,1500000,2018-07-04
